Subject,trial_number,Move_1,Move_2,Move_3,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward,Shock,trial_type
1003,44,up,down,up,2,5,9,6.4440059678045145,6.7772979045394095,7.060635751329755,0.66,0.0,0.0
1003,45,up,down,up,2,5,9,6.4440059678045145,6.7772979045394095,7.060635751329755,0.66,0.0,0.0
1003,46,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39,0.0,1.0
1003,47,up,down,up,2,5,9,6.344284909466296,6.6608229398298135,6.927516006591759,0.82,0.0,0.0
1003,48,up,down,up,2,5,9,6.338919977250953,6.6722768542022095,6.972285256260875,0.83,0.0,0.0
1003,49,up,down,up,2,5,9,6.414110705663006,6.764166591070534,7.080802366502212,0.89,0.0,0.0
1003,50,up,down,up,2,5,9,6.277856089132911,6.627846364837751,6.927860122790662,0.85,0.0,0.0
1003,51,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.58,0.0,1.0
1003,52,up,down,up,2,5,9,6.3343115650823165,6.6843239338504645,6.967618598743684,0.63,0.0,0.0
1003,53,up,down,up,2,5,9,6.65883891579324,6.97555502963678,7.242183490924617,0.67,0.0,0.0
1003,54,up,down,up,2,5,9,6.65883891579324,6.97555502963678,7.242183490924617,0.67,0.0,0.0
1003,55,up,down,up,2,5,9,6.380213586363425,6.696933047641323,6.94692141530868,0.61,0.0,0.0
1003,56,up,down,up,2,5,9,6.3902100280411105,6.656767858476087,6.923480340353308,0.69,0.0,0.0
1003,57,up,down,up,2,5,9,6.512922600970342,6.829647752884739,7.0962059180628785,0.58,0.0,0.0
1003,58,up,down,up,2,5,9,6.3545953404391184,6.687902005882279,6.971258263558411,0.5,0.0,0.0
1003,59,left,up,left,1,4,8,6.300195858353618,6.650189481492816,6.900347564055664,0.5,0.0,0.0
1003,60,up,down,up,2,5,9,7.872588299446761,8.122459841672935,8.372472310864396,0.41,1.0,0.0
1003,61,left,right,left,1,3,7,6.347121524903741,6.697157325707849,6.947140002737797,0.63,0.0,0.0
1003,62,left,right,left,1,3,7,6.639945999197153,6.906584502787155,7.15659630249138,0.58,0.0,0.0
1003,63,up,left,up,2,6,10,6.3522102938277385,6.718845014816907,6.968841751068794,0.33,0.0,0.0
1003,64,left,right,left,1,3,7,6.502167965526496,6.7688228715423975,7.185480974357233,0.62,1.0,0.0
1003,65,left,up,left,1,4,8,6.462752936285142,6.779364944935878,7.029391138606115,0.52,0.0,0.0
1003,66,up,down,up,2,5,9,6.435565413376025,6.752278849272443,7.002329479209038,0.3,0.0,0.0
1003,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.68,1.0,1.0
1003,68,up,left,up,2,6,10,6.460238009240129,6.760209589527221,6.993563219467433,0.22,0.0,0.0
1003,69,left,right,left,1,3,7,6.603256115845397,6.869916377754635,7.11989637683746,0.74,0.0,0.0
1003,70,left,right,left,1,3,7,6.467805218180729,6.751060718098415,6.984477614538264,0.82,0.0,0.0
1003,71,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.78,1.0,1.0
1003,72,left,right,left,1,3,7,6.3358774946327685,6.619212663475992,6.8858474848884725,0.79,0.0,0.0
1003,73,left,right,left,1,3,7,6.433742735649503,6.7002168802382585,6.950262154280608,0.77,0.0,0.0
1003,74,left,right,left,1,3,7,6.517006470254273,6.783630579879173,7.017008646086651,0.87,0.0,0.0
1003,75,left,right,left,1,3,7,6.705699976869255,6.972374632744504,7.239046610672631,0.79,0.0,0.0
1003,76,left,right,left,1,3,7,6.323459854058456,6.606778955218942,6.856783725312198,0.79,0.0,0.0
1003,77,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.66,1.0,1.0
1003,78,left,right,left,1,3,7,6.417260975649697,6.717232221193626,6.98389683476762,0.76,0.0,0.0
1003,79,left,right,left,1,3,7,6.450522417261709,6.767175264605612,7.017174344061459,0.68,0.0,0.0
1003,80,left,right,left,1,3,7,6.317225258530925,6.583879829802754,6.817205341299086,0.72,0.0,0.0
1003,81,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36,0.0,1.0
1003,82,left,right,left,1,3,7,6.468081716215238,6.7347403044086604,7.001410608620063,0.78,0.0,0.0
1003,83,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.42,0.0,1.0
1003,84,left,right,left,1,3,7,6.454804454630903,6.754790763626261,7.004801224356925,0.68,0.0,0.0
1003,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.67,0.0,1.0
1003,86,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.63,0.0,1.0
1003,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.52,0.0,1.0
1003,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.49,0.0,1.0
1003,89,left,right,left,1,3,7,6.989725721313334,7.2397053856529965,7.4730272149718076,0.53,0.0,0.0
1003,90,left,up,left,1,4,8,6.45230961218931,6.702290950245697,6.935635542115051,0.52,0.0,0.0
1003,91,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.56,0.0,1.0
1003,92,left,right,left,1,3,7,6.468103139793129,6.734843405371976,6.96828808551254,0.55,0.0,0.0
1003,93,left,right,left,1,3,7,8.382640810641533,8.582618851475672,8.799295900766083,0.4,0.0,0.0
1003,94,up,left,up,2,6,10,6.49359351374369,6.7602514324507865,6.993537444227513,0.61,1.0,0.0
1003,95,up,down,up,2,5,9,6.543383914175138,6.843324698070319,7.076666946735713,0.62,0.0,0.0
1003,96,up,down,up,2,5,9,6.383062587305176,6.749714045464316,6.983099476026837,0.71,0.0,0.0
1003,97,up,down,up,2,5,9,6.337484262876387,6.620786626867812,6.854220595219886,0.72,0.0,0.0
1003,98,up,down,up,2,5,9,6.476025846206539,6.776005795077253,6.992658742844469,0.81,0.0,0.0
1003,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4,0.0,1.0
