Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M002,73,1,3,7,10.186104313053875,11.014783557326155,11.776059768901177,0.54,1.0,0.0,0.54,0.54,0.47,0.51,1.0,0.0,0.0,0.0
M002,74,1,4,8,11.218043746126568,12.418215602805503,13.17939842128908,0.53,0.0,0.0,0.51,0.53,0.53,0.48,1.0,0.0,0.0,0.0
M002,75,1,4,8,10.478365440136258,11.477549673239992,13.824960257723433,0.55,1.0,0.0,0.54,0.55,0.52,0.5,0.0,1.0,1.0,0.0
M002,76,2,6,10,10.087074161814598,11.789877929539216,12.502054815384327,0.46,0.0,0.0,0.5,0.54,0.47,0.46,1.0,1.0,0.0,0.0
M002,77,2,5,9,10.402646405387713,11.870891247930558,13.647345677958583,0.5,0.0,0.0,0.51,0.47,0.5,0.43,1.0,1.0,0.0,1.0
M002,78,nan,nan,nan,nan,nan,nan,0.48,0.0,1.0,0.48,0.45,0.52,0.51,0.0,0.0,1.0,0.0
M002,79,1,4,8,10.164927847979925,11.159583352999107,12.091106132378627,0.47,1.0,0.0,0.47,0.47,0.6,0.57,0.0,1.0,1.0,0.0
M002,80,nan,nan,nan,nan,nan,nan,0.66,1.0,1.0,0.43,0.43,0.66,0.66,0.0,0.0,1.0,0.0
M002,81,2,5,9,11.172746423028002,12.575581957795293,13.217324050261595,0.77,1.0,0.0,0.42,0.41,0.77,0.75,0.0,0.0,1.0,0.0
M002,82,2,6,10,10.705786656035343,12.086928883671135,12.423102505110364,0.69,1.0,0.0,0.4,0.39,0.69,0.69,0.0,1.0,0.0,1.0
M002,83,1,3,7,10.195956782095891,10.819548144807413,12.136319435168843,0.39,0.0,0.0,0.39,0.4,0.8,0.76,0.0,0.0,0.0,0.0
M002,84,1,4,8,10.302920659722076,11.887181480182335,12.539030111071042,0.38,1.0,0.0,0.38,0.38,0.82,0.76,0.0,1.0,0.0,0.0
M002,85,nan,nan,nan,nan,nan,nan,0.35,0.0,1.0,0.35,0.34,0.77,0.76,0.0,1.0,0.0,0.0
M002,86,2,5,9,10.032458283581946,11.265652129814043,12.636258009964877,0.91,0.0,0.0,0.36,0.33,0.91,0.84,0.0,1.0,0.0,0.0
M002,87,2,5,9,10.065793257153928,11.619809444619023,11.975377028580624,0.92,0.0,0.0,0.33,0.34,0.92,0.9,0.0,1.0,0.0,1.0
M002,88,nan,nan,nan,nan,nan,nan,0.94,0.0,1.0,0.36,0.3,1.03,0.94,1.0,0.0,0.0,0.0
M002,89,2,6,10,10.34317174320131,13.620942212439331,13.971572682756232,0.93,0.0,0.0,0.31,0.34,0.99,0.93,1.0,0.0,0.0,0.0
M002,90,2,6,10,11.639524090229315,13.295324018794417,13.700571036826659,0.93,0.0,0.0,0.31,0.31,1.02,0.93,1.0,0.0,0.0,0.0
M002,91,2,6,10,10.502079921054246,11.442434205571772,11.888218846457676,0.98,0.0,0.0,0.28,0.27,1.0,0.98,0.0,0.0,0.0,0.0
M002,92,2,6,10,11.10262227046951,13.66214195549037,14.022012651250407,1.0,1.0,0.0,0.24,0.26,1.08,1.0,1.0,0.0,1.0,1.0
M002,93,nan,nan,nan,nan,nan,nan,0.26,1.0,1.0,0.22,0.26,1.1,1.09,1.0,1.0,0.0,1.0
M002,94,2,6,10,10.900276262789703,11.914215265385792,12.544426825843402,1.03,0.0,0.0,0.26,0.24,1.05,1.03,0.0,1.0,0.0,0.0
M002,95,nan,nan,nan,nan,nan,nan,1.07,0.0,1.0,0.21,0.21,1.07,1.0,0.0,1.0,0.0,0.0
M002,96,2,5,9,10.504709991018899,11.28260515175134,11.958590373549669,1.05,0.0,0.0,0.21,0.22,1.05,0.99,0.0,0.0,0.0,0.0
M002,97,2,5,9,10.095487908607538,11.703294499882759,12.822207337349028,1.06,0.0,0.0,0.2,0.21,1.06,0.99,1.0,1.0,0.0,0.0
M002,98,nan,nan,nan,nan,nan,nan,0.18,0.0,1.0,0.18,0.21,1.0,0.97,0.0,1.0,1.0,1.0
M002,99,2,5,9,10.024231992456407,11.307480853580273,12.22380198254541,1.03,0.0,0.0,0.16,0.15,1.03,0.98,1.0,0.0,0.0,1.0
