Subject,trial_number,Move_1,Move_2,Move_3,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward,Shock,trial_type
1006,22,up,down,left,1,4,8,6.923747800317869,7.286344511865536,7.537129903530513,0.69,1.0,0.0
1006,23,up,down,left,1,4,8,7.159696026227721,7.4458065524677295,7.729181555773266,0.72,1.0,0.0
1006,24,up,down,left,1,4,8,7.159696026227721,7.4458065524677295,7.729181555773266,0.72,1.0,0.0
1006,25,left,right,right,2,5,9,6.463639671509554,6.815563425000619,7.12970804016777,0.06,0.0,0.0
1006,26,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05,1.0,1.0
1006,27,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09,1.0,1.0
1006,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09,1.0,0.0
1006,29,up,down,left,1,4,8,6.462327142700815,6.8454586871430365,7.232596440405814,0.69,1.0,0.0
1006,30,left,down,left,2,6,10,6.61437763003687,6.962529829819687,7.2933429917957255,0.15,0.0,0.0
1006,31,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.58,1.0,1.0
1006,32,left,right,right,2,5,9,6.503940097002214,6.818947680613292,7.113343775095473,0.19,0.0,0.0
1006,33,up,down,left,1,4,8,6.58312531821548,7.085011764556384,7.399634058532683,0.5,0.0,0.0
1006,34,up,left,down,1,3,7,7.14470287005588,7.696345907745126,8.033853602658837,0.41,1.0,0.0
1006,35,left,right,right,2,5,9,6.404666925311631,6.771378302536505,6.998498341179129,0.29,0.0,0.0
1006,36,left,right,right,2,5,9,6.4781200008169435,6.877962939221106,7.178189259223018,0.3,0.0,0.0
1006,37,left,right,right,2,5,9,6.838736035761485,7.140648792932097,7.423955843330987,0.38,0.0,0.0
1006,38,left,right,right,2,5,9,6.509586213660441,6.809449337090882,7.049897853056336,0.3,0.0,0.0
1006,39,left,right,right,2,5,9,6.713305681298152,7.006635283358719,7.225806840347104,0.32,0.0,0.0
1006,40,left,right,right,2,5,9,6.620676161551273,6.920647407094748,7.190557023033307,0.31,0.0,0.0
1006,41,left,right,right,2,5,9,6.54268898690907,6.909105789955902,7.175485536909946,0.36,0.0,0.0
1006,42,left,right,right,2,5,9,6.370638586606219,6.718339887050661,6.984937886691114,0.44,0.0,0.0
1006,43,left,right,right,2,5,9,6.865374579520449,7.1822409931437505,7.482399025495397,0.44,0.0,0.0
1006,44,left,right,right,2,5,9,6.4582509725132695,6.808195388374315,7.097914448294432,0.47,0.0,0.0
1006,45,left,right,right,2,5,9,6.393338204965403,6.758417708193065,7.047513810675355,0.52,0.0,0.0
1006,46,left,right,right,2,5,9,6.421102155981771,6.721071058321286,6.958429892852109,0.63,0.0,0.0
1006,47,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04,0.0,1.0
1006,48,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01,0.0,1.0
1006,49,up,left,down,1,3,7,6.500407550070122,6.836674686002425,7.096355213611332,0.02,0.0,0.0
1006,50,left,right,right,2,5,9,6.7778388498481945,7.094425752745792,7.311248080664882,0.8,0.0,0.0
1006,51,left,right,right,2,5,9,6.611885465542855,6.895204231959724,7.111895340472529,0.72,0.0,0.0
1006,52,up,down,left,1,4,8,6.560750400939014,6.876449564381801,7.1719462951105015,0.17,1.0,0.0
1006,53,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12,0.0,1.0
